symbol,name,type,leverage,inverse,category,sector,note
SBLK,Star Bulk Carriers Corp. - Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SCHL,Scholastic Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SCLX,Scilex Holding Company - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SCOR,"comScore, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SCPQ,Social Commerce Partners Corporation - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SCSC,"ScanSource, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SCTX,Scribe Therapeutics Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SCWO,374Water Inc. - common stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SCYX,"SCYNEXIS, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SCZM,Santacruz Silver Mining Ltd. - Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SDGR,"Schrodinger, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SDOT,Sadot Group Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SEAT,Vivid Seats Inc. - Class A common stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SEDG,"SolarEdge Technologies, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SEED,Origin Agritech Limited - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SEER,"Seer, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SEIC,SEI Investments Company - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SELF,"Global Self Storage, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SENEA,Seneca Foods Corp. - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SENEB,Seneca Foods Corp. - Class B Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SENS,"Senseonics Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SEPN,"Septerna, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SERA,"Sera Prognostics, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SERV,Serve Robotics Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SEV,Aptera Motors Corp. - Class B Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SEVN,Seven Hills Realty Trust - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SEZL,Sezzle Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SFBC,"Sound Financial Bancorp, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SFD,"Smithfield Foods, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SFHG,Samfine Creation Holdings Group Limited - Class A Ordinary Share,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SFIX,"Stitch Fix, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SFM,"Sprouts Farmers Market, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SFNC,Simmons First National Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SFST,"Southern First Bancshares, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SFWL,Shengfeng Development Limited - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SGA,"Saga Communications, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SGC,"Superior Group of Companies, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SGHT,"Sight Sciences, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SGML,Sigma Lithium Corporation - common shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SGMT,Sagimet Biosciences Inc. - Series A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SGP,"SpyGlass Pharma, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SGRY,"Surgery Partners, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SHAZ,"SharonAI Holdings, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SHBI,"Shore Bancshares, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SHC,Sotera Health Company - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SHEN,Shenandoah Telecommunications Co - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SHIM,Shimmick Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SHIP,Seanergy Maritime Holdings Corp. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SHLS,"Shoals Technologies Group, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SHMD,SCHMID Group N.V. - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SHOE,"Shoe Station Group, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SHOO,"Steven Madden, Ltd. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SHOP,Shopify Inc. - Class A Subordinate Voting Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SHOT,RMG ML Sports Holdings - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SHPH,"Shuttle Pharmaceuticals Holdings, Inc. - common stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SIBN,"SI-BONE, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SIDU,"Sidus Space, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SIEB,Siebert Financial Corp. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SIFY,Sify Technologies Limited - American Depository Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SIGA,SIGA Technologies Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SIGI,"Selective Insurance Group, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SILC,Silicom Ltd - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SILO,"Silo Pharma, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SION,"Sionna Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SIRI,SiriusXM Holdings Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SJ,Scienjoy Holding Corporation - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SKK,SKK Holdings Limited - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SKWD,"Skyward Specialty Insurance Group, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SKYA,"SkyAI, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SKYQ,Sky Quarry Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SKYX,SKYX Platforms Corp. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLAB,"Silicon Laboratories, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLBT,SL Science Holding Limited - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLDB,Solid Biosciences Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLDE,"Slide Insurance Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLDP,"Solid Power, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLE,"Super League Enterprise, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLGL,Sol-Gel Technologies Ltd. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLM,SLM Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLMT,Brera Holdings PLC - Class B Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLN,Silence Therapeutics Plc - American Depository Share,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLNG,"Stabilis Solutions, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLNH,"Soluna Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLP,"Simulations Plus, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLS,"SELLAS Life Sciences Group, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLSN,"Solesence, Inc. - Common stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SLXN,Silexion Therapeutics Corp - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SMBC,"Southern Missouri Bancorp, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SMID,Smith-Midland Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SMMT,Summit Therapeutics Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SMPL,The Simply Good Foods Company - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SMSI,"Smith Micro Software, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SMTC,Semtech Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SMTI,Sanara MedTech Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SMX,SMX (Security Matters) Public Limited Company - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SND,"Smart Sand, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SNDK,Sandisk Corporation - Common Stock When-Issued,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SNDL,SNDL Inc. - Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SNDX,"Syndax Pharmaceuticals, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SNES,"SenesTech, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SNEX,StoneX Group Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SNFCA,Security National Financial Corporation - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SNOA,"Sonoma Pharmaceuticals, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SNT,Senstar Technologies Corporation - Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SNTG,Sentage Holdings Inc. - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SNTI,"Senti Biosciences Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SNWV,"SANUWAVE Health, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SOFI,"SoFi Technologies, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SOLS,Solstice Advanced Materials Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SONO,"Sonos, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SOPH,SOPHiA GENETICS SA - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SORA,AsiaStrategy - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SOTK,Sono-Tek Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SOUN,"SoundHound AI, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SOWG,Sow Good Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SPAI,Safe Pro Group Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SPCB,"SuperCom, Ltd. - Ordinary Shares",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SPCX,Space Exploration Technologies Corp. - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SPFI,"South Plains Financial, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SPHL,Springview Holdings Ltd - Ordinary shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SPOK,"Spok Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SPPL,SIMPPLE LTD. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SPRB,"Spruce Biosciences, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SPRC,SciSparc Ltd. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SPRO,"Spero Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SPRY,"ARS Pharmaceuticals, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SPSC,"SPS Commerce, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SPT,"Sprout Social, Inc - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SPTX,"Seaport Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SPWH,"Sportsman's Warehouse Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SQFT,"Presidio Property Trust, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SRAD,Sportradar Group AG - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SRBK,"SR Bancorp, Inc. - Common stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SRCE,1st Source Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SRPT,"Sarepta Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SRRK,Scholar Rock Holding Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SRTA,"Strata Critical Medical, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SRTS,"Sensus Healthcare, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SRZN,"Surrozen, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SSBI,Summit State Bank - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SSII,SS Innovations International Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SSM,Sono Group N.V. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SSNC,"SS&C Technologies Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SSP,E.W. Scripps Company (The) - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SSRM,SSR Mining Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SSTI,"SoundThinking, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SSYS,"Stratasys, Ltd. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STAA,STAAR Surgical Company - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STAK,STAK Inc. - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STBA,"S&T Bancorp, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STEP,StepStone Group Inc. - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STEX,Streamex Corp. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STFS,Star Fashion Culture Holdings Limited - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STGW,Stagwell Inc. - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STHO,Star Holdings - Shares of Beneficial Interest,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STI,"Solidion Technology, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STIM,"Neuronetics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STKE,Sol Strategies Inc. - Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STKS,"The ONE Group Hospitality, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STLD,"Steel Dynamics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STLN,"Starling Oncology, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STNE,StoneCo Ltd. - Class A Common Share,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STOK,"Stoke Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STRA,"Strategic Education, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STRL,"Sterling Infrastructure, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STRO,"Sutro Biopharma, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STRR,"Star Equity Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STRT,STRATTEC SECURITY CORPORATION - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STRZ,Starz Entertainment Corp. - Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
STTK,"Shattuck Labs, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SUIG,Sui Group Holdings Limited - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SUJA,"Suja Life, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SUNE,"SUNation Energy, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SUNS,"Sunrise Realty Trust, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SUPN,"Supernus Pharmaceuticals, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SUPX,SuperX AI Technology Limited - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SVA,"Sinovac Biotech, Ltd. - Ordinary Shares (Antigua/Barbudo)",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SVC,Service Properties Trust - Common Shares of Beneficial Interest,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SVCC,Stellar V Capital Corp. - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SVCO,"Silvaco Group, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SVRA,"Savara, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SWAG,"Stran & Company, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SWBI,"Smith & Wesson Brands, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SWIM,"Latham Group, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SWMR,"Swarmer, Inc - common stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SWVL,Swvl Holdings Corp - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SXTC,"China SXT Pharmaceuticals, Inc. - Class A Ordinary Shares",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SXTP,"60 Degrees Pharmaceuticals, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SY,So-Young International Inc. - American Depository Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SYBT,"Stock Yards Bancorp, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SYM,Symbotic Inc. - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SYNA,Synaptics Incorporated - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SYPR,"Sypris Solutions, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
SYRE,"Spyre Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
TACT,TransAct Technologies Incorporated - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
TALK,"Talkspace, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
TAOP,Taoping Inc. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
TAOX,Tao Synergies Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
TARA,"Protara Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
TARS,"Tarsus Pharmaceuticals, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
